event_time,transaction_id,customer_id,merchant_id,device_id,amount,currency,mcc,country,channel,is_international,is_card_present,merchant_risk_score,customer_risk_score,velocity_1h,velocity_24h,label
2026-02-09T20:36:04.700447+00:00,tx_00002777,977,85,170,2.0561168010161697,RUB,5732,AE,ecomm,1,1,0.1576399301787708,0.6110276732129607,1,4,0
2026-01-25T10:19:08.700447+00:00,tx_00002778,394,226,217,6.164064385799412,USD,5732,FR,ecomm,0,1,0.2934733399592787,0.5070297071061991,1,3,0
2026-01-15T02:55:54.700447+00:00,tx_00002779,202,147,100,4.812754219718959,EUR,4111,GB,pos,1,0,0.5671595463088698,0.238997808597002,1,3,0
2026-01-23T02:20:23.700447+00:00,tx_00002780,419,382,63,34.80823619900189,EUR,6536,CN,ecomm,0,0,0.3904925529976502,0.2603359133886191,1,1,1
2026-02-10T20:16:42.700447+00:00,tx_00002781,137,169,6,9.223696095865211,EUR,4829,FR,pos,0,0,0.1945212372078199,0.0,1,6,0
2026-02-05T14:55:43.700447+00:00,tx_00002782,550,208,198,13.009349919725038,EUR,5411,RU,ecomm,0,1,0.4412544164271618,0.3827057196121626,0,1,0
2026-02-07T21:25:54.700447+00:00,tx_00002783,627,228,177,3.848957570315176,AED,6536,RU,pos,0,1,0.2575222067684002,0.0,0,2,0
2026-02-10T02:48:21.700447+00:00,tx_00002784,986,381,3,7.933621302950414,USD,5411,TR,ecomm,0,1,0.5301334589755291,0.114122724086128,0,4,0
2026-01-17T07:03:08.700447+00:00,tx_00002785,319,352,71,8.07603780475715,AED,4111,GB,pos,0,1,0.4983520159504806,0.0832568618870547,0,2,0
2026-01-22T05:58:24.700447+00:00,tx_00002786,198,410,16,13.51328659812985,KGS,6536,TR,pos,0,0,0.4515720182280864,0.4865479903442011,2,4,0
2026-01-15T13:31:21.700447+00:00,tx_00002787,134,214,218,12.486810908603752,KGS,6536,GB,ecomm,0,1,0.6142336705762508,0.3612801017200602,1,4,0
2026-01-13T21:51:31.700447+00:00,tx_00002788,378,410,300,61.75522972396595,KZT,5411,FR,ecomm,0,0,0.3231930310967176,0.4094793181134383,3,5,0
2026-02-07T19:26:19.700447+00:00,tx_00002789,602,436,228,30.646419000927665,USD,5411,FR,pos,0,0,0.6490201961892358,0.0495522864370464,2,5,0
2026-02-10T21:03:04.700447+00:00,tx_00002790,67,262,246,3.3242001294576,KZT,5999,KZ,inapp,0,1,0.4267041105250018,0.533880369822737,0,3,0
2026-01-18T10:35:40.700447+00:00,tx_00002791,759,340,144,41.09062014241741,KZT,5999,GB,pos,0,0,0.4721196573553662,0.3071315538275797,0,1,1
2026-02-04T10:24:39.700447+00:00,tx_00002792,461,455,277,36.30903518893445,AED,5999,AE,ecomm,0,1,0.0282639947386698,0.0729162348179403,0,1,0
2026-01-29T19:34:33.700447+00:00,tx_00002793,794,420,222,17.484530494658525,EUR,4111,US,pos,0,1,0.3307276847896476,0.2257057214854784,0,3,0
2026-01-15T20:17:29.700447+00:00,tx_00002794,464,139,75,39.93151534310959,USD,6011,CN,ecomm,0,1,0.3139817665742527,0.6177115545840426,0,2,0
2026-02-10T05:47:07.700447+00:00,tx_00002795,156,359,151,48.53581064398007,USD,4814,FR,pos,0,0,0.1821146174911921,0.1683064861154638,1,6,0
2026-02-08T21:44:27.700447+00:00,tx_00002796,22,223,63,10.620437122438387,RUB,4829,TR,pos,0,0,0.2113120496771664,0.3632047885518512,1,2,0
2026-01-30T19:00:42.700447+00:00,tx_00002797,557,75,186,5.486089939329268,GBP,4814,AE,ecomm,1,0,0.5337396982330256,0.3120860068809574,1,5,0
2026-02-04T00:07:43.700447+00:00,tx_00002798,540,186,48,27.340250132617832,EUR,6011,KG,pos,0,1,0.4496749240962481,0.1781099217537916,0,3,0
2026-01-25T16:27:25.700447+00:00,tx_00002799,814,489,25,7.893570727230297,EUR,4814,US,pos,0,0,0.45672414495716,0.4028533074092137,0,3,0
2026-02-06T13:17:35.700447+00:00,tx_00002800,878,479,137,20.861014289490672,GBP,5732,KG,ecomm,0,0,0.6670359390723564,0.3871218092808184,2,3,1
2026-01-27T02:51:38.700447+00:00,tx_00002801,162,394,172,6.46101843051938,KGS,4829,KZ,pos,0,1,0.4295561733610062,0.2778061027776105,2,6,0
2026-02-12T10:39:20.700447+00:00,tx_00002802,315,496,204,39.51308043242614,RUB,6536,CN,pos,0,1,0.5620876360479944,0.2702608846627962,1,1,0
2026-01-15T15:53:36.700447+00:00,tx_00002803,208,287,131,8.302151883416675,CNY,5999,KZ,pos,1,0,0.3985078283531009,0.1248763463667227,1,4,0
2026-01-18T22:23:48.700447+00:00,tx_00002804,107,379,30,13.601003280561688,CNY,6536,CN,pos,0,1,0.2612730335039774,0.0122065229745188,0,4,0
2026-02-11T19:57:03.700447+00:00,tx_00002805,3,83,105,12.837029674482014,USD,4829,KZ,pos,0,0,0.3547847572979433,0.4539490662937151,1,1,0
2026-01-22T10:22:19.700447+00:00,tx_00002806,83,150,90,4.596794450017481,KZT,5812,GB,pos,1,1,0.4551247262503519,0.1797347504954737,2,5,0
2026-01-23T02:07:12.700447+00:00,tx_00002807,525,87,114,43.44805314072119,KGS,4814,KZ,pos,0,1,0.1168912462883797,0.384866047512694,0,2,0
2026-02-06T12:10:03.700447+00:00,tx_00002808,152,469,281,52.27943533776584,EUR,5812,CN,pos,0,1,0.3908928122055188,0.3598624182770145,0,1,0
2026-01-19T10:47:27.700447+00:00,tx_00002809,195,308,54,14.453018394851386,KGS,4111,US,pos,0,1,0.4262386410280595,0.3200790647296944,1,4,0
2026-01-29T04:11:48.700447+00:00,tx_00002810,118,467,200,8.301256548264456,KZT,5411,FR,pos,0,0,0.2445404490800563,0.661622994911115,0,0,0
2026-01-22T08:24:11.700447+00:00,tx_00002811,725,209,332,13.321740221573824,USD,5999,US,ecomm,0,1,0.151337053073899,0.0618598725646017,0,6,0
2026-01-19T16:57:47.700447+00:00,tx_00002812,636,202,219,10.428914940107056,RUB,4814,AE,pos,0,1,0.4332161191227536,0.2539904510313922,2,3,0
2026-02-11T16:47:52.700447+00:00,tx_00002813,963,338,236,16.111586761265983,AED,6011,KZ,pos,0,0,0.3688376115765215,0.2937548041685525,0,2,0
2026-01-19T18:22:30.700447+00:00,tx_00002814,112,284,191,12.421866955566829,RUB,5411,RU,ecomm,0,1,0.5308601159067363,0.3974814804041994,0,0,0
2026-01-16T14:20:06.700447+00:00,tx_00002815,209,187,24,7.268283834062766,USD,6011,CN,ecomm,0,1,0.3765752308989799,0.2787879159587391,0,0,0
2026-02-02T23:41:03.700447+00:00,tx_00002816,456,159,55,45.52511768296323,USD,4814,AE,pos,0,0,0.0252210799642633,0.1632475530787601,0,3,0
2026-02-08T18:54:26.700447+00:00,tx_00002817,650,257,239,13.56259658972524,RUB,4900,TR,ecomm,1,0,0.3549643913261796,0.044603502701096,0,1,0
2026-01-17T14:14:46.700447+00:00,tx_00002818,131,38,184,93.54897944469798,RUB,5812,CN,ecomm,0,0,0.4669155532393773,0.2427471144473753,0,4,0
2026-02-04T00:05:48.700447+00:00,tx_00002819,212,94,274,18.06224469892317,AED,4111,TR,ecomm,0,1,0.1527171677957421,0.0818349423445956,1,1,0
2026-01-29T23:49:07.700447+00:00,tx_00002820,422,22,40,11.423553535711408,EUR,5812,CN,pos,0,1,0.1102346938680226,0.4405029652617239,1,3,0
2026-02-07T16:03:46.700447+00:00,tx_00002821,19,78,176,12.757000518239352,GBP,5812,CN,inapp,0,0,0.4523449653018431,0.0492853018553865,0,3,0
2026-01-17T13:51:23.700447+00:00,tx_00002822,396,100,190,11.81620226257136,CNY,5812,DE,pos,0,0,0.5176357894049354,0.3388869839342402,2,5,0
2026-02-12T01:05:43.700447+00:00,tx_00002823,759,38,232,14.946439705361614,RUB,4900,RU,inapp,0,0,0.3141239459711415,0.576890799578001,1,4,0
2026-02-01T08:12:31.700447+00:00,tx_00002824,527,28,221,20.11751662716521,AED,6536,KG,inapp,0,1,0.4074863055170755,0.5193519244074287,1,2,0
2026-02-08T00:48:01.700447+00:00,tx_00002825,435,410,234,5.990846702876557,KGS,5732,RU,ecomm,1,1,0.209586573115979,0.3507545944585332,0,1,0
2026-01-24T15:03:43.700447+00:00,tx_00002826,488,92,222,6.558620489923746,CNY,6011,GB,ecomm,0,0,0.2668635143411949,0.2721343156273794,1,2,0
2026-02-11T01:41:04.700447+00:00,tx_00002827,947,278,300,33.18695163828053,GBP,6536,KZ,ecomm,0,0,0.4198509464172659,0.4538814758476099,1,4,0
2026-02-01T13:25:49.700447+00:00,tx_00002828,521,50,195,26.08607223816956,EUR,4111,GB,ecomm,0,1,0.3792989861119232,0.6061596876586612,1,2,0
2026-01-17T13:50:33.700447+00:00,tx_00002829,535,474,272,3.984620203836126,KGS,4814,AE,pos,0,1,0.4087241788288707,0.1245031177459429,0,3,0
2026-02-10T10:56:17.700447+00:00,tx_00002830,931,120,204,26.319784105917705,KGS,5732,AE,pos,0,1,0.4227317702705072,0.047842491681509,1,4,0
2026-02-06T15:25:00.700447+00:00,tx_00002831,158,375,143,35.03497235402472,KZT,5732,KZ,pos,0,0,0.7020101687598798,0.110916974876297,2,5,0
2026-01-22T18:35:38.700447+00:00,tx_00002832,96,321,138,20.639222836973044,AED,4111,GB,pos,0,0,0.0,0.2095499857219835,2,4,1
2026-01-30T03:20:08.700447+00:00,tx_00002833,450,385,13,3.711100605339382,AED,4111,KG,pos,0,1,0.4472070818733096,0.2563942369444519,0,2,0
2026-01-25T09:51:09.700447+00:00,tx_00002834,319,315,240,4.9362747548262025,EUR,6011,TR,ecomm,0,1,0.2678109573608251,0.6149166953739633,2,4,0
2026-01-30T01:45:57.700447+00:00,tx_00002835,203,255,122,15.763477630145111,AED,5732,RU,ecomm,0,1,0.226914582291991,0.3344272457000252,3,4,0
2026-02-11T17:31:07.700447+00:00,tx_00002836,120,387,80,89.48897703053844,USD,5732,US,inapp,1,1,0.4138168053183074,0.2190234660896188,0,4,1
2026-02-09T17:40:21.700447+00:00,tx_00002837,879,408,134,10.129518857959871,RUB,4111,TR,pos,0,0,0.38887655542916,0.6019447895921243,2,3,0
2026-01-20T05:38:16.700447+00:00,tx_00002838,615,190,221,28.358498642050968,KGS,4900,FR,ecomm,0,1,0.4696920863482744,0.2738344444527171,0,4,0
2026-02-11T22:08:52.700447+00:00,tx_00002839,691,472,202,9.211206083558768,RUB,5812,CN,ecomm,0,0,0.3681336976661288,0.4607457950606408,2,4,0
2026-01-26T21:46:11.700447+00:00,tx_00002840,119,494,113,75.940298041787,CNY,4111,DE,pos,0,1,0.2233726330350077,0.1334347867668699,2,3,0
2026-02-03T21:55:57.700447+00:00,tx_00002841,342,361,264,17.070155207593,EUR,6536,CN,pos,0,0,0.1646786798755375,0.5256998074228262,2,6,0
2026-02-05T16:41:23.700447+00:00,tx_00002842,621,465,54,5.521331920785823,USD,4900,CN,pos,0,1,0.2629527824866705,0.2623567759842227,1,1,0
2026-01-28T06:09:53.700447+00:00,tx_00002843,528,53,39,7.893241963759759,RUB,4900,KZ,inapp,0,1,0.4560343969879591,0.2485288045411226,0,3,0
2026-01-27T11:14:32.700447+00:00,tx_00002844,695,271,332,7.340031101273484,KGS,4829,GB,ecomm,0,1,0.49801290421516,0.0,1,1,0
2026-01-27T11:03:35.700447+00:00,tx_00002845,670,326,157,18.259868492807065,USD,5732,DE,atm,0,1,0.0877086702078097,0.1935633476432097,0,2,0
2026-02-08T15:29:04.700447+00:00,tx_00002846,414,464,1,8.78733688305617,KZT,5732,US,pos,0,1,0.3123758172486507,0.0598348207841822,0,3,0
2026-01-25T08:36:54.700447+00:00,tx_00002847,783,61,102,10.530997116813198,RUB,4111,RU,pos,0,0,0.3024116375073475,0.33331183574925,1,5,0
2026-01-22T03:59:37.700447+00:00,tx_00002848,260,404,44,94.790598091182,KZT,4829,RU,atm,0,1,0.3951266730208382,0.1205133614405508,1,1,0
2026-01-24T14:48:01.700447+00:00,tx_00002849,81,39,261,9.7012294117815,GBP,4900,FR,pos,1,0,0.2478473088540971,0.0,0,2,0
2026-01-19T14:45:53.700447+00:00,tx_00002850,914,180,291,19.27500397653385,GBP,4814,RU,ecomm,0,1,0.1245432784863047,0.4055332620294869,0,0,0
2026-01-25T12:20:02.700447+00:00,tx_00002851,23,347,145,12.862667172418057,GBP,5812,KZ,pos,0,1,0.2930140148749565,0.1647233988231259,1,1,0
2026-01-17T04:35:08.700447+00:00,tx_00002852,284,146,128,15.73245956211878,KZT,4829,AE,pos,1,1,0.5335844154018207,0.1559806169080399,0,3,0
2026-01-16T11:04:17.700447+00:00,tx_00002853,115,418,132,29.96896071596112,KGS,6011,US,ecomm,0,0,0.0304233551918703,0.7583927278384672,0,5,0
2026-02-04T11:37:16.700447+00:00,tx_00002854,232,466,64,2.2741662943380128,GBP,6011,GB,pos,0,1,0.1730374959474641,0.1833373886927155,1,3,0
2026-01-16T02:12:11.700447+00:00,tx_00002855,395,80,49,18.826774661567462,EUR,5812,AE,pos,0,1,0.3313962523065175,0.4780547135976368,1,5,0
2026-01-30T19:33:24.700447+00:00,tx_00002856,130,130,332,11.72181979979699,USD,5999,FR,pos,1,1,0.2594291616325784,0.082807423737254,1,2,0
2026-02-06T03:57:19.700447+00:00,tx_00002857,467,38,30,19.258866440032744,CNY,5812,CN,ecomm,1,1,0.1767218843607756,0.3525509659398776,1,4,0
2026-02-04T12:04:33.700447+00:00,tx_00002858,928,356,267,13.69391346528976,CNY,5411,AE,ecomm,0,1,0.2433176807516377,0.4071790970922936,2,3,0
2026-01-27T03:37:17.700447+00:00,tx_00002859,137,444,326,13.805128886229754,USD,5411,US,ecomm,0,1,0.3974730568484097,0.0,2,7,0
2026-01-19T13:51:51.700447+00:00,tx_00002860,927,301,80,21.455858415385173,EUR,5999,TR,pos,1,0,0.3860077897923532,0.0596382861621665,0,2,0
2026-02-10T16:32:31.700447+00:00,tx_00002861,412,67,42,10.022441670319973,KGS,4900,RU,ecomm,1,1,0.47909932761334,0.5139586684241096,0,3,0
2026-02-07T19:45:54.700447+00:00,tx_00002862,593,87,49,96.58105479721571,KZT,4829,GB,pos,0,1,0.4446618074094723,0.2231876534121682,0,2,1
2026-02-01T03:14:53.700447+00:00,tx_00002863,442,18,13,6.918015507904608,RUB,5999,AE,pos,0,1,0.1427597237576579,0.3126396895613131,2,4,0
2026-01-16T08:55:03.700447+00:00,tx_00002864,317,245,31,60.05330285913554,AED,4111,US,ecomm,0,1,0.4305363103584095,0.4925198200400998,1,2,0
2026-01-14T19:46:33.700447+00:00,tx_00002865,110,361,25,5.381011005743852,AED,4829,GB,ecomm,0,1,0.4510002992859651,0.5337849141020121,1,2,0
2026-01-23T05:24:27.700447+00:00,tx_00002866,594,76,111,12.971798197889644,AED,4900,KZ,ecomm,0,0,0.2745126933362953,0.1864054901864155,2,3,0
2026-01-18T11:51:57.700447+00:00,tx_00002867,917,424,321,21.75162253019392,KZT,6536,DE,pos,0,1,0.5351838687047599,0.2951524880154161,0,0,0
2026-02-08T13:54:22.700447+00:00,tx_00002868,521,127,114,7.102788651142954,RUB,4111,KG,atm,0,0,0.2550685922661272,0.2046839861050422,0,0,0
2026-01-19T22:38:21.700447+00:00,tx_00002869,600,258,54,6.675223201519231,RUB,5812,FR,ecomm,0,1,0.5091669739493236,0.2629974907636612,0,0,0
2026-01-22T05:57:28.700447+00:00,tx_00002870,644,334,227,12.77149220283918,KGS,5812,DE,ecomm,0,0,0.4391609311251072,0.1852881607685764,2,5,0
2026-02-12T00:58:44.700447+00:00,tx_00002871,389,270,249,36.82579871908396,USD,4900,AE,pos,0,1,0.3235850599544417,0.2222622463738403,1,5,0
2026-02-07T07:35:46.700447+00:00,tx_00002872,121,239,189,17.703583761065264,RUB,5411,GB,ecomm,0,1,0.2008912584948798,0.6559837344082788,1,5,0
2026-01-20T07:54:58.700447+00:00,tx_00002873,507,169,16,90.49293257281413,GBP,4111,TR,pos,0,1,0.2640434847200924,0.2043549310909634,2,3,0
2026-01-25T06:36:00.700447+00:00,tx_00002874,869,216,20,27.336025368808134,GBP,6011,GB,ecomm,0,0,0.2495013934736737,0.0,0,1,0
2026-01-29T05:47:35.700447+00:00,tx_00002875,315,120,307,10.89620986649386,EUR,6536,GB,pos,0,1,0.6215097507434972,0.2518210718444912,1,3,0
2026-02-02T16:43:25.700447+00:00,tx_00002876,872,148,325,1.4554515312493423,CNY,6536,DE,ecomm,0,1,0.512005835579641,0.0,0,2,0
2026-02-10T20:29:47.700447+00:00,tx_00002877,855,378,215,4.072427806876394,EUR,4111,DE,pos,1,1,0.5002046089989751,0.358589624761975,1,7,0
2026-02-08T21:39:35.700447+00:00,tx_00002878,245,442,6,12.951016957517362,RUB,4814,TR,ecomm,0,1,0.398804527454198,0.2648117461549046,0,0,0
2026-02-12T02:01:40.700447+00:00,tx_00002879,576,425,80,4.021133578214311,EUR,6011,TR,ecomm,0,1,0.2760279279191561,0.6791106006824923,1,1,0
2026-01-14T23:42:49.700447+00:00,tx_00002880,748,166,32,13.827316712929074,USD,4900,GB,atm,0,0,0.4601383923644189,0.4789169530663445,1,4,0
2026-01-20T20:37:43.700447+00:00,tx_00002881,495,161,189,20.105335605695466,AED,5999,US,ecomm,0,1,0.2111053666451844,0.0,0,4,0
2026-01-30T15:48:36.700447+00:00,tx_00002882,700,30,22,12.636964565991274,EUR,4900,US,ecomm,0,1,0.5782087693883768,0.0619048024115209,0,2,0
2026-01-15T05:48:49.700447+00:00,tx_00002883,911,137,292,12.881922096835746,GBP,6536,KG,ecomm,0,0,0.1213890172126452,0.2417342526780317,0,3,0
2026-01-24T10:17:42.700447+00:00,tx_00002884,628,293,298,95.76264245243536,USD,5812,CN,pos,0,1,0.1896790855125665,0.3430415961021855,0,0,0
2026-01-18T09:02:32.700447+00:00,tx_00002885,838,134,283,17.44713319914888,AED,5999,US,pos,0,1,0.4445822310948235,0.4648097722699513,0,3,0
2026-02-10T18:09:05.700447+00:00,tx_00002886,801,367,103,14.527088436366464,EUR,6011,US,pos,0,1,0.3046110219088863,0.4010620135257045,0,4,0
2026-01-15T16:02:44.700447+00:00,tx_00002887,813,26,88,6.7202917316455295,AED,4829,RU,ecomm,0,0,0.5331110189525023,0.3921085707346491,1,5,0
2026-01-18T05:18:00.700447+00:00,tx_00002888,853,206,48,16.396627743557136,GBP,5732,RU,ecomm,0,1,0.5355592002631493,0.2067923312994391,0,4,0
2026-01-19T14:56:19.700447+00:00,tx_00002889,226,141,57,10.690260542864676,KGS,5812,RU,ecomm,0,1,0.0,0.2337318588440484,1,1,0
2026-01-18T05:26:12.700447+00:00,tx_00002890,19,248,129,83.22477381888281,KGS,6011,GB,ecomm,0,1,0.2235653450657403,0.3573723011373906,1,5,0
2026-01-30T19:49:09.700447+00:00,tx_00002891,154,13,213,27.45175039971432,KZT,5732,AE,ecomm,0,1,0.2203007003734345,0.3566249094246755,1,4,1
2026-01-24T16:46:45.700447+00:00,tx_00002892,250,210,331,59.04830718182125,CNY,6536,KG,pos,0,1,0.4824570916594185,0.3811012497958495,0,1,0
2026-02-10T03:24:44.700447+00:00,tx_00002893,691,395,244,19.838536898705367,EUR,4111,GB,pos,0,1,0.1404218002914447,0.1392618152481465,0,2,0
2026-01-21T14:14:17.700447+00:00,tx_00002894,510,429,100,50.46493448089465,EUR,5411,GB,pos,0,1,0.0,0.2875497694680208,1,6,0
2026-01-29T21:14:48.700447+00:00,tx_00002895,469,128,240,6.681641388133202,CNY,5812,KG,pos,0,1,0.1949346620502199,0.4731860151157739,2,3,0
2026-02-02T13:42:49.700447+00:00,tx_00002896,10,215,264,20.586732375409795,CNY,5411,RU,pos,0,0,0.4310779916224765,0.190129960139548,0,0,0
2026-02-01T13:09:41.700447+00:00,tx_00002897,684,346,174,7.520979945158742,KGS,5812,RU,ecomm,0,1,0.6406810783996622,0.3885114884684423,0,2,0
2026-02-06T15:50:41.700447+00:00,tx_00002898,365,232,23,11.071066572205892,USD,4111,KZ,pos,0,0,0.0989488306203028,0.1380218448040779,0,0,0
2026-01-19T19:47:36.700447+00:00,tx_00002899,761,272,293,17.072467871210783,CNY,5999,KZ,ecomm,0,1,0.2175057450853569,0.287236594132479,1,4,0
2026-01-28T23:49:03.700447+00:00,tx_00002900,113,171,212,6.948595297134929,KZT,6011,KG,pos,0,1,0.3694138389077241,0.410520522053298,2,3,0
2026-02-06T18:52:09.700447+00:00,tx_00002901,296,419,237,4.4108387329457175,KZT,4900,GB,pos,0,0,0.5097723083760497,0.4457695968213397,2,3,0
2026-02-08T15:49:15.700447+00:00,tx_00002902,55,316,17,39.857657470790734,KGS,4111,FR,pos,0,1,0.6591416656252786,0.1414791788924307,1,3,0
2026-02-01T07:15:25.700447+00:00,tx_00002903,285,481,124,3.6235615979844,AED,4900,US,pos,1,1,0.3998928425846861,0.0,1,2,0
2026-02-02T07:48:39.700447+00:00,tx_00002904,924,390,111,75.26957587775426,GBP,4814,AE,ecomm,0,1,0.4620678917337245,0.544033080975884,2,3,0
2026-02-08T16:37:39.700447+00:00,tx_00002905,491,184,14,7.892438052882752,GBP,5999,KG,ecomm,0,1,0.3607484340542558,0.5281757595581087,2,2,0
2026-02-01T12:21:23.700447+00:00,tx_00002906,440,164,282,27.38124830596652,CNY,6536,RU,pos,0,1,0.5676820221271811,0.0,0,1,0
2026-02-11T05:36:58.700447+00:00,tx_00002907,274,45,68,28.86314743026524,GBP,4111,TR,ecomm,0,1,0.2658490105112684,0.387893240717979,1,2,0
2026-01-17T14:19:00.700447+00:00,tx_00002908,265,312,96,6.079553641456059,RUB,4829,CN,ecomm,0,0,0.3510989745052819,0.3170587850250954,1,2,0
2026-01-24T04:56:15.700447+00:00,tx_00002909,668,375,20,24.880851162801005,KGS,5411,CN,ecomm,0,0,0.0199479317938133,0.5468268078900704,0,3,0
2026-01-17T03:13:12.700447+00:00,tx_00002910,986,178,1,19.191791786393544,KZT,4829,KG,ecomm,0,0,0.4608164703745487,0.5294661741876191,0,2,0
2026-01-16T11:39:57.700447+00:00,tx_00002911,747,11,41,29.0244612224084,AED,4900,AE,pos,0,1,0.5894352630796629,0.4677057633897308,0,1,1
2026-01-27T22:14:48.700447+00:00,tx_00002912,737,413,171,48.843366204901805,AED,5999,KG,pos,1,0,0.4497632648324101,0.2419139673999151,1,4,1
2026-01-20T13:07:04.700447+00:00,tx_00002913,473,112,262,34.203103392478056,KZT,4900,RU,pos,0,0,0.2362949330344935,0.0,1,3,1
2026-01-25T23:36:08.700447+00:00,tx_00002914,99,292,32,7.52676329993952,GBP,4900,DE,pos,0,1,0.1380710562764386,0.3786916776117188,0,6,0
2026-01-26T21:41:42.700447+00:00,tx_00002915,724,27,227,14.549847887627212,CNY,4829,CN,pos,0,1,0.603981367247211,0.0958632247503392,1,1,0
2026-02-01T09:30:50.700447+00:00,tx_00002916,809,32,127,7.8332388497412335,AED,5999,GB,pos,0,1,0.2019033755230312,0.0,0,1,0
2026-02-11T03:20:54.700447+00:00,tx_00002917,511,450,164,9.793852299964312,USD,4829,KG,ecomm,0,0,0.2996143170344177,0.8207618247609578,0,3,0
2026-02-08T06:00:30.700447+00:00,tx_00002918,92,337,118,25.512257333009185,AED,4900,KG,pos,0,1,0.1315350962257704,0.1708929192527321,1,3,0
2026-01-25T02:49:56.700447+00:00,tx_00002919,713,3,316,28.34864126902093,RUB,6011,US,ecomm,0,1,0.4190381755633974,0.3952166649155202,2,8,0
2026-01-23T12:52:12.700447+00:00,tx_00002920,922,51,81,27.766513499194257,KZT,6011,RU,ecomm,0,1,0.6201031444865688,0.4568565264074069,3,4,0
2026-02-05T21:24:21.700447+00:00,tx_00002921,225,247,213,21.306735760097983,RUB,5999,US,pos,0,0,0.3682652536301618,0.379104827844025,1,1,0
2026-01-17T11:28:43.700447+00:00,tx_00002922,160,341,194,24.448449981126576,KGS,4111,KZ,pos,0,1,0.5508865358578077,0.0,0,3,0
2026-01-29T23:35:32.700447+00:00,tx_00002923,739,212,56,10.92166364395637,EUR,4829,AE,pos,0,0,0.2129817704829483,0.5690440846247049,1,5,0
2026-01-26T11:01:15.700447+00:00,tx_00002924,332,437,288,55.48015327489956,KGS,4829,GB,pos,0,1,0.3360782019145009,0.2918087115425037,0,2,0
2026-01-19T06:04:17.700447+00:00,tx_00002925,716,327,220,30.00127032412044,USD,5812,FR,ecomm,0,0,0.3781257587545967,0.3807450660272813,1,5,1
2026-02-01T06:17:32.700447+00:00,tx_00002926,704,308,213,16.13639370515658,USD,5812,KZ,ecomm,0,1,0.2296258443800437,0.1683647016180199,0,3,0
2026-01-23T09:22:39.700447+00:00,tx_00002927,267,145,177,45.314919147620046,KZT,5411,CN,ecomm,0,1,0.2065032660312918,0.1366681131442342,1,6,0
2026-01-19T08:04:48.700447+00:00,tx_00002928,43,341,279,10.343339029573642,USD,5732,FR,ecomm,1,0,0.2529759461476195,0.1465278415568726,1,4,0
2026-02-02T08:44:50.700447+00:00,tx_00002929,556,437,225,18.31309218311841,USD,6011,GB,pos,0,1,0.3116849635101725,0.1558916809612398,0,2,0
2026-01-18T23:52:18.700447+00:00,tx_00002930,408,25,183,36.79650239192713,KGS,4900,GB,pos,0,1,0.2715739377893507,0.1895058487888857,0,4,0
2026-02-02T22:54:12.700447+00:00,tx_00002931,856,368,98,5.494405422572991,EUR,4900,GB,ecomm,0,1,0.5438707326117886,0.5195810468984465,1,2,0
2026-01-18T15:09:24.700447+00:00,tx_00002932,358,440,160,121.56047403614072,EUR,5812,AE,ecomm,0,0,0.02678405181901,0.2220174982350186,1,2,0
2026-01-26T19:28:34.700447+00:00,tx_00002933,250,217,196,9.679643533745498,KZT,5732,RU,ecomm,0,1,0.3649292982684969,0.3966131321763782,0,3,0
2026-02-07T00:12:14.700447+00:00,tx_00002934,861,383,80,10.94334848804856,GBP,4900,TR,pos,0,1,0.1143234613527058,0.1939439271423482,1,2,0
2026-01-20T15:04:26.700447+00:00,tx_00002935,736,180,291,16.74496459242336,KZT,6536,AE,ecomm,0,1,0.5024075463793032,0.3722659008920927,2,2,0
2026-02-05T19:08:28.700447+00:00,tx_00002936,619,97,133,32.00936846941977,KGS,4900,CN,ecomm,0,0,0.2334325018020452,0.2926024480298477,0,1,0
2026-02-04T10:13:19.700447+00:00,tx_00002937,954,408,177,34.884535297533255,EUR,6011,AE,ecomm,0,0,0.3419819713931522,0.1886239962691408,1,4,0
2026-02-09T20:21:44.700447+00:00,tx_00002938,783,156,176,63.38569781516888,AED,6536,US,ecomm,1,0,0.5489609070000988,0.0470226071103384,0,3,0
2026-01-18T20:02:15.700447+00:00,tx_00002939,867,379,85,15.5262144862755,RUB,5999,US,ecomm,0,0,0.1004077684656001,0.3689326567511694,1,1,0
2026-02-04T05:19:58.700447+00:00,tx_00002940,800,158,290,22.132840065064173,AED,4829,RU,pos,1,1,0.5527042040136149,0.1220900044732509,0,1,0
2026-02-10T20:51:04.700447+00:00,tx_00002941,402,200,84,4.119098192355203,EUR,6011,FR,ecomm,1,1,0.4244060423365261,0.3889190840205774,1,4,0
2026-02-05T15:49:21.700447+00:00,tx_00002942,63,343,4,6.273337530955074,KZT,6536,GB,ecomm,0,1,0.2819393914400113,0.0159113677705503,1,2,0
2026-01-19T09:44:23.700447+00:00,tx_00002943,608,171,302,15.147169203904896,EUR,4900,KG,ecomm,0,0,0.0,0.1706799718256433,1,4,0
2026-02-07T10:24:19.700447+00:00,tx_00002944,765,404,282,22.693438542593984,USD,4814,FR,ecomm,1,1,0.6311795402585707,0.0,0,0,0
2026-01-16T23:42:50.700447+00:00,tx_00002945,992,20,325,15.77549190198761,EUR,5999,CN,atm,1,1,0.2981633513132949,0.1150955121424048,0,5,0
